protein,IHD,CM,ARR,VD,CHD,CCD,VOO,OTH
UniRef90_Q80TT8,0.02621294,0.013131656,0.015325109,0.025327338,0.025193406,0.005241578,0.027545755,0.014450799
UniRef90_Q4V7D9,0.004548792,0,0,0,0,0,0,0
UniRef90_A0A0C4DGZ5,0.011759732,0.004681775,0,0.005110285,0,0,0,0
UniRef90_P50440,0.0328571,0.022501686,0.01356708,0.010208342,0.02156746,0,0,0.032702471
UniRef90_F1RG41,0.00720972,0.007420657,0,0,0,0,0,0.013536504
UniRef90_P14069,0.035527805,0.035807694,0.01121318,0.013188173,0.007899345,0.00523748,0.005535342,0.011174979
UniRef90_F1SQA9,0.011759294,0,0.004837614,0,0,0,0,0
UniRef90_G3RYN2,0.022557305,0.01554835,0.004835168,0.018323736,0.021592426,0.005244684,0.011088532,0.02118198
UniRef90_O43895,0.011759221,0.007420543,0,0.00809982,0,0,0,0
UniRef90_F1M9X5,0.007209725,0.004681778,0,0.005110289,0.004993082,0,0,0.009643414
UniRef90_Q96CM8-2,0.004548775,0.004681843,0.004837651,0,0,0,0,0
UniRef90_Q14697-2,0.012769722,0.012102516,0.004837248,0,0.019517358,0,0,0
UniRef90_Q99M87,0.007206668,0.016779396,0,0,0.004991035,0,0,0.033232323
UniRef90_I3L2C6,0,0.007420767,0,0,0,0,0,0
UniRef90_A0A2R8Y6A3,0.01055911,0.02545119,0,0.019460151,0.007911486,0,0,0.014462677
UniRef90_P30153,0.015735754,0.02175502,0,0,0,0,0,0.019290365
UniRef90_F6RBY3,0,0.00468186,0,0,0,0,0,0
UniRef90_Q96QF0-3,0.012771086,0.007420508,0,0,0.011594161,0,0,0
UniRef90_Q9UL26,0.007209716,0,0,0,0,0,0,0.007641986
UniRef90_P46978,0.028352867,0.037681002,0.021834676,0.014292016,0.028164641,0.015688951,0.005522492,0.028853462
UniRef90_Q96CV9,0.03403579,0.028021403,0.017304339,0,0.028327725,0,0,0.033374303
UniRef90_Q8JZY4,0.01277143,0.007420487,0,0,0.004993044,0,0,0.007641973
UniRef90_B2RYX1,0.011759003,0.010870993,0.012505817,0,0.004992989,0,0,0.011195313
UniRef90_H0YA91,0.053670437,0.04917952,0.050156059,0.039005415,0.046888035,0.040829016,0.026200452,0.046067792
UniRef90_P17544,0.015112633,0.013144084,0,0,0.009986362,0,0,0.004821336
UniRef90_D3Z220,0.007209603,0.012103496,0.004837503,0,0,0,0,0.011196049
UniRef90_Q9Z2S7,0.024709672,0.02320924,0,0.008097451,0,0,0,0.019709266
UniRef90_P33240,0,0,0,0,0,0,0,0.012464107
UniRef90_Q63544,0,0,0.007667664,0,0,0,0,0
UniRef90_F1RPB6,0.004548319,0.00742002,0,0,0.028056388,0,0,0.004821001
UniRef90_P62906,0.025565003,0,0,0,0.017275514,0,0,0
UniRef90_G3V2X6,0.02935919,0.004680598,0.007665622,0.005109001,0,0,0.005544327,0.016679118
UniRef90_A0A287BDN1,0,0,0,0,0.007914111,0,0,0
UniRef90_Q5U2N0,0,0.004681808,0,0.005110322,0.007914214,0,0,0.004821449
UniRef90_F1LVX3,0.020845374,0.029181612,0.01249494,0.013199836,0.017263311,0.005241898,0,0.026833169
UniRef90_Q61781,0.01364674,0.010871488,0.011233506,0,0,0.008316923,0,0
UniRef90_A0A2K6MDW3,0,0.023798489,0.034646126,0.016177328,0.034489878,0.036107568,0,0
UniRef90_P46638,0.007209632,0,0.007667457,0,0.011594567,0.008317045,0,0
UniRef90_A0A4X1V343,0.007209832,0,0,0,0,0,0,0
UniRef90_P50172,0.037879152,0.033626881,0,0,0,0,0,0.035251983
UniRef90_J3KPE3,0.027221199,0.029839559,0,0.022771995,0,0,0,0.032071321
UniRef90_S4R417,0.024057202,0.004681478,0,0,0,0,0,0.004821109
UniRef90_Q15008,0,0.009363947,0,0,0,0,0,0
UniRef90_P97927,0.019297013,0.032917263,0.015311954,0.017655164,0.017246661,0.008302095,0,0.03253543
UniRef90_P06762,0.053876566,0.046948034,0.028721846,0.018333092,0.018909668,0.018834147,0.015091576,0.044491149
UniRef90_A0A0G2JF85,0,0.004681831,0.004837639,0,0.004993138,0,0,0.004821472
UniRef90_Q14BI5,0.023350082,0.020567841,0.017904032,0.011862648,0.011590332,0.012181405,0,0.021183287
UniRef90_Q9D2Z4,0.010562242,0.010871279,0,0,0,0,0,0
UniRef90_A0A4X1U418,0.010562305,0,0,0,0,0,0,0
UniRef90_F8WAW4,0.004548725,0.010871571,0,0,0,0,0,0.00964317
UniRef90_O00151,0.026617875,0.028987283,0.004824887,0.033167528,0.021180824,0,0.024422633,0.009618294
UniRef90_D3YU60,0.01277092,0.007420309,0,0.005110046,0.017277118,0,0,0.009643148
UniRef90_O35244,0.04492983,0.043328094,0.03952241,0.024111265,0.028782772,0.029397039,0.017227578,0.043697858
UniRef90_A0A0U1RQ14,0.015733462,0.026189844,0,0,0.014013238,0,0,0.025853553
UniRef90_O18789,0.033719012,0,0,0,0,0,0,0
UniRef90_A0A0G2JVW5,0.015112186,0.004681352,0.004837144,0.005109823,0.019518259,0,0,0.007641335
UniRef90_P61019,0.018599099,0,0,0,0.004992954,0,0,0
UniRef90_Q9D6J5,0.018589374,0.029367751,0.01122458,0.014339311,0.014971884,0,0,0.021182976
UniRef90_Q5U2V4,0.025422572,0,0,0,0,0,0,0.026645817
UniRef90_Q9H7D0,0.007209832,0,0,0,0,0,0,0
UniRef90_Q570Y9,0.019313118,0.013131345,0.00765963,0,0.007905813,0,0,0.039519905
UniRef90_P46976,0.0072065,0.034294405,0.02092874,0,0.007910734,0.01218307,0,0
UniRef90_Q15020-4,0,0.007420662,0,0,0,0,0,0
UniRef90_B5DEH2,0.010562305,0,0,0,0,0,0,0
UniRef90_H3BSS4,0.004548555,0.01087082,0,0,0,0,0,0.018363549
UniRef90_Q8C168,0.010561566,0.019536511,0,0,0,0,0,0.012464001
UniRef90_Q9BVK6,0.033433807,0.028700691,0.023924484,0.029544038,0.027706965,0.016571805,0.02260616,0.035603184
UniRef90_P63261,0.026057062,0.034301055,0.026250715,0.018882814,0.033827926,0,0,0.021476907
UniRef90_Q08353,0.030561218,0.025433849,0.004832757,0.005105189,0.012896565,0,0,0.020835649
UniRef90_D3Z105,0.032156504,0.033218529,0.014487496,0.005099521,0.019945298,0.010473427,0,0.026339938
UniRef90_Q5RFA2,0,0.010871552,0,0.010221105,0,0,0,0
UniRef90_P70202,0,0,0,0.0080995,0.023751489,0,0,0
UniRef90_A0A3L7IF10,0.023162482,0.019896095,0,0,0,0,0,0.018363267
UniRef90_B1ALD9,0.049958049,0.043292445,0.031106046,0.037851709,0.035625432,0.029566896,0.032304891,0.042702145
UniRef90_A0A091D3A3,0.014420037,0.010870749,0.014514845,0.005109917,0.009986354,0,0.005545321,0.013536286
UniRef90_Q99715,0.024230017,0.023834882,0.019351773,0.014341616,0.023197722,0.014728536,0,0.009637858
UniRef90_C9JEJ2,0,0.010870804,0,0,0.018483742,0,0,0
UniRef90_A0A0G2K4D0,0.007209373,0.009363354,0.009675738,0,0.014020003,0.005247049,0,0.011195395
UniRef90_M0QX14,0.00454876,0.009364132,0,0,0,0,0,0
UniRef90_D6RGF8,0.029321596,0.022515159,0.004833066,0.005105516,0.027768449,0,0,0.021501973
UniRef90_P09813,0.027176213,0.018291834,0,0.010215767,0.011588671,0,0,0.01245848
UniRef90_Q5JPT1,0.010562039,0.013145225,0,0,0,0,0,0.011195393
UniRef90_A0A087WU68,0.007208701,0.024230346,0,0.005109564,0.00791304,0,0,0.011194352
UniRef90_H7BYI7,0,0.010871605,0,0,0,0,0,0.007641933
UniRef90_O75970,0,0.007418971,0.007665931,0,0.01159176,0.008315389,0,0.028408556
UniRef90_O35309,0.030348165,0.004678599,0.020175315,0,0.014973779,0.008311504,0,0.011188339
UniRef90_A0A1D5R862,0.009097715,0.013144762,0,0,0,0,0,0.011195796
UniRef90_Q6GMV2,0,0,0,0.014347338,0.012907095,0,0.015572771,0.013535691
UniRef90_Q9DBG1,0.017777289,0.022762499,0.004836841,0,0.004992314,0,0,0.007640714
UniRef90_P30876,0,0.004681852,0,0,0,0,0,0.004821493
UniRef90_P24941,0.032338507,0.028764141,0.009657225,0.02341168,0.022569709,0.00523715,0.008773309,0.026014175
UniRef90_Q9Y241,0.032758221,0,0,0,0,0,0,0.007639118
UniRef90_P27797,0.044427938,0.057669334,0.04431355,0.032242419,0.035991735,0.044844543,0.02240018,0.055750547
UniRef90_O94901,0,0.025436747,0.011228468,0.005108114,0.016584782,0,0,0.026668986
UniRef90_Q06647,0.017775868,0.015554861,0.007666633,0,0.007913041,0.00831615,0,0.016683984
UniRef90_P51153,0.00720966,0.009364081,0.004837609,0,0,0,0,0.004821442
UniRef90_Q9Y315,0,0,0,0,0,0,0,0.007642006
UniRef90_A0A480VNC1,0.004548702,0.007420645,0.004837574,0.008100043,0.004993071,0,0,0.004821407
UniRef90_A0A2I3RH67,0,0.007420647,0,0,0.004993151,0,0,0
UniRef90_F6VZ39,0.004546979,0.007417717,0,0,0,0,0,0.037915634
UniRef90_E0CYT5,0.009097792,0.004681758,0.009675543,0.01022105,0,0,0,0
UniRef90_E7ES68,0,0.031504287,0,0.034482322,0,0,0,0.012451275
UniRef90_Q6PNC0,0.012770656,0.012102921,0,0,0,0,0,0
UniRef90_C9JBE1,0,0.00468186,0,0,0,0,0,0
UniRef90_H0YD41,0.01276249,0.027216882,0,0.028856922,0.028185862,0,0,0.025524224
UniRef90_U3KPS3,0.012767008,0,0.01450992,0.021323305,0.0184808,0,0.020538184,0.011191893
UniRef90_A0A5F4D8G2,0.023453797,0.016724085,0.03798972,0.010181216,0,0.031027156,0,0.021433231
UniRef90_P62256,0.007209125,0.010870443,0.018907204,0.011865802,0.007913445,0,0,0.011195166
UniRef90_B2RZ78,0.014420195,0.013144854,0,0,0,0,0,0
UniRef90_K7GMV6,0.01364203,0.007416914,0.004835142,0,0.00499056,0,0,0.034556877
UniRef90_G1QNZ1,0.024242315,0.009362169,0.004836736,0,0.004992206,0.005246385,0,0.004820572
UniRef90_E9PR21,0.032448905,0.033180745,0.014476355,0.020401607,0.017857019,0,0.005530271,0.030560262
UniRef90_A0A5E4B3F5,0.034625583,0.018709752,0.016715131,0.005102505,0.014961129,0,0.005537278,0.013517948
UniRef90_Q9Y6M7,0.046464351,0.042088871,0.038874687,0.040235632,0.050429131,0.033452534,0.034903345,0.044119292
UniRef90_Q99LB2,0.01056223,0,0,0,0,0,0,0.011195596
UniRef90_I3LIC8,0.007209742,0,0,0,0,0,0,0
UniRef90_F1RN75,0.012771725,0.010871689,0.004837457,0,0,0,0,0.009643159
UniRef90_D6RFZ9,0.027221199,0.029839559,0,0.022771995,0,0,0,0.032071321
UniRef90_H7C5Q9,0.009097599,0.004681756,0,0,0.007913956,0,0,0.012464506
UniRef90_A0A2I3HGJ7,0,0,0,0,0.015830984,0,0,0
UniRef90_B0R1E3,0.004548792,0,0,0,0,0,0,0
UniRef90_P61981,0.014417124,0.019526712,0,0.025823262,0,0,0,0.017838889
UniRef90_A0A2R8Y6Y7,0.004548694,0.012103917,0.004837565,0,0,0,0,0.004821398
UniRef90_F1SS98,0.00909782,0.012103769,0,0,0.007913865,0,0,0.007641908
UniRef90_H0XZJ5,0.007209668,0.012103265,0,0,0,0,0,0.009643531
UniRef90_D3YYU8,0,0,0.007667579,0.005110305,0.007914188,0,0,0.004821433
UniRef90_H7BZZ8,0.022557305,0.01554835,0.004835168,0.018323736,0.021592426,0.005244684,0.011088532,0.02118198
UniRef90_A0A5F4DCL6,0.007209821,0.00468184,0,0,0,0,0,0
UniRef90_P33316-2,0.015738335,0.004681655,0,0,0.014980504,0,0,0.009643161
UniRef90_Q9Y3F4-2,0.022329582,0.020882117,0.023288928,0.019451907,0.014970822,0.01217767,0,0.024756403
UniRef90_Q9BY44-2,0.01175792,0.022768841,0.004836836,0.008098567,0,0.005246493,0,0.009641651
UniRef90_F8WBA9,0.015111634,0.014842941,0.004837487,0,0,0,0,0.007641878
UniRef90_Q9Y485,0.012771073,0.013144909,0,0,0.007913882,0,0,0.01246412
UniRef90_I3LGI4,0.004548785,0.004681854,0,0,0,0,0,0
UniRef90_A0A5S6HKB0,0.004548529,0.014048031,0,0,0.011594603,0,0,0.011195789
UniRef90_Q4QQV1,0.012770333,0.016197917,0,0,0,0,0,0.0166814
UniRef90_Q91YT9,0.035454841,0.039753935,0.004809496,0.016883101,0.037298209,0,0.017485151,0.027929517
UniRef90_A0A6P3GPG2,0,0.010871586,0,0,0,0,0,0.009643183
UniRef90_A0A286ZKQ3,0.007208701,0.024230346,0,0.005109564,0.00791304,0,0,0.011194352
UniRef90_P70122,0.007209385,0,0.009675265,0,0.012908146,0.010495195,0,0.011195571
UniRef90_A2AWQ9,0,0.004681852,0,0,0,0,0,0.004821493
UniRef90_F5GX23,0.026321736,0,0,0,0,0,0,0
UniRef90_A0A6P7RIG7,0.032448749,0.040424498,0.01780496,0.008053163,0.042361428,0.008269241,0,0.041651405
UniRef90_P47985,0.01630713,0.024044491,0.007665122,0,0.015827036,0.008314512,0,0.020487877
UniRef90_E9Q9T8,0.02674054,0.068244551,0.032077502,0.076964058,0.029838797,0.02893206,0.016540805,0.049306448
UniRef90_E9Q3D6,0.012770926,0.017330507,0.004837077,0.008099211,0.012907711,0.005246754,0.005545143,0.011194347
UniRef90_P28738,0,0.004681842,0,0,0.00499315,0,0,0.004821484
UniRef90_K7GQG9,0.018968073,0.02298728,0.015328766,0,0.009981113,0,0,0.029626305
UniRef90_U3KPV7,0,0.009364003,0.009675918,0,0.004993065,0,0,0.004821401
UniRef90_A0A2I3GAP7,0.012771177,0,0,0,0.007914011,0,0,0
UniRef90_Q921I9,0.004548792,0,0,0,0,0,0,0
UniRef90_M3XNC1,0.034833122,0.053465978,0.044476349,0.028388597,0.050521771,0.039635044,0.017535295,0.045312673
UniRef90_G1RQC6,0,0,0.004837665,0,0,0,0,0
UniRef90_O95298,0.021638129,0,0,0,0.007913679,0,0,0
UniRef90_Q8N139,0.007209742,0,0,0,0,0,0,0
UniRef90_A0A455AWV7,0,0,0.007665986,0.0102192,0.026250145,0,0,0.00482031
UniRef90_Q641X2,0,0.020570859,0.02091418,0,0,0,0,0.004821052
UniRef90_Q9NRK6,0.00720972,0.007420657,0,0,0,0,0,0.013536504
UniRef90_I3LBB6,0.028574323,0.030030492,0.019683099,0.031778872,0.037918453,0.008269571,0.011030899,0.028917699
UniRef90_D3ZJR7,0.022731194,0.055825739,0.03726952,0.031432882,0.057598763,0.033971178,0.012342508,0.038452877
UniRef90_Q91YP0,0,0.009363757,0.007667511,0.008099774,0,0.008317103,0,0
UniRef90_Q9H4B7,0.013648439,0.004681715,0.00483752,0,0.004993015,0.005247234,0,0
UniRef90_A0A0J9YUD8,0.056494899,0.060783246,0.034192345,0.036735667,0.016894748,0.017137912,0.039173383,0.049164193
UniRef90_Q9EPA7,0.004548622,0.016787411,0,0,0.007913836,0,0,0.0111953
UniRef90_O35142,0.007209787,0,0,0,0.009986617,0,0,0
UniRef90_A0A0P6J902,0,0.047943439,0.02687963,0.014069356,0.051392778,0.023662612,0,0.039993559
UniRef90_A0A1U7UJB9,0.020582898,0.02118854,0.00766605,0.017681857,0.01159244,0,0,0.01667849
UniRef90_Q02318,0.017777289,0.022762499,0.004836841,0,0.004992314,0,0,0.007640714
UniRef90_A0A0D9RY80,0,0.020891779,0.007666142,0,0.011592579,0,0,0.021823401
UniRef90_A0A0G2JFC8,0.004548756,0.004681823,0.007667629,0,0,0,0,0.004821464
UniRef90_P51888,0.020576713,0.022981722,0,0.027041739,0,0,0.027504815,0.02266735
UniRef90_Q91YE8,0.022959389,0.01619811,0.015336395,0,0.011592528,0,0,0.01119431
UniRef90_Q8BVZ5,0.033614333,0.029357017,0.011213206,0,0.013993329,0,0,0.021486873
UniRef90_A0A2K6SNL0,0,0.018730293,0.007667401,0.008099658,0.00998633,0,0,0
UniRef90_Q92552,0,0,0,0,0.011594177,0,0,0.015285191
UniRef90_P42677,0.032803577,0,0.012502055,0,0,0,0,0.004819574
UniRef90_Q3V3N6,0,0.00468186,0,0,0,0,0,0
UniRef90_C9JF51,0,0.00468186,0,0,0,0,0,0
UniRef90_F7ALS6,0.037515554,0.034929389,0.030177401,0.025196885,0.027152105,0.022951647,0.012781144,0.03179326
UniRef90_E9QMW9,0.007208701,0.024230346,0,0.005109564,0.00791304,0,0,0.011194352
UniRef90_F1RGG2,0.012770727,0,0,0,0.004993127,0,0,0
UniRef90_E5RJD8,0.025840395,0.007419205,0,0,0,0,0,0.013534071
UniRef90_P97807,0.106363907,0.043616985,0.034235807,0.047701022,0.040662281,0.031617396,0.03956358,0.039297992
UniRef90_K7EL68,0,0,0.004837611,0,0,0,0,0.011196001
UniRef90_P13645,0.012770108,0.009363665,0.007667253,0.013210721,0.014981435,0,0,0.004821228
UniRef90_P62917,0.02917938,0,0,0,0.018480303,0,0,0
UniRef90_P09525,0.067823094,0.065614557,0.031499932,0.039613349,0.03695005,0.027205918,0.042698133,0.044229516
UniRef90_A0A2U3V9M0,0.004548792,0,0,0,0,0,0,0
UniRef90_F1RGD8,0,0.007420566,0.004837599,0.008099846,0,0.005247321,0,0
UniRef90_A0A2K6S623,0.007209742,0,0,0,0,0,0,0
UniRef90_A0A287ALQ1,0.007209785,0,0,0,0.007914229,0,0,0
UniRef90_B2FDG7,0,0.014046598,0,0,0,0,0,0
UniRef90_O70511,0.025816339,0.015546913,0.024233298,0,0.019009819,0.016636035,0,0.017280468
UniRef90_H0YJ63,0.004548769,0.004681837,0,0,0,0,0,0.007641985
UniRef90_Q96NL6,0.004548661,0,0,0,0.007913904,0,0,0.018840451
UniRef90_I3LT48,0.031092493,0.017825914,0.015330924,0,0,0.016632044,0,0.013531832
UniRef90_F1RZC0,0.009093698,0.01677865,0.028990631,0.018316496,0.017895165,0.018811181,0,0.004819227
UniRef90_D6RAL0,0,0.009363897,0,0,0,0,0,0.009643232
UniRef90_Q01279,0.107337452,0.101479217,0.066578506,0.04822875,0.030740229,0.029046377,0.055507265,0.073786544
UniRef90_A0A0D9S621,0.019990259,0.007420209,0,0.005109977,0.004992777,0,0,0.004821124
UniRef90_F2Z562,0.004548709,0.01087178,0.004837582,0,0.004993079,0,0,0.004821415
UniRef90_P25500,0.012769663,0.017329796,0.011232173,0.011865593,0.020417677,0,0,0
UniRef90_E7EI20,0.01277047,0.010871075,0,0,0.014980732,0,0,0.004821364
UniRef90_O75131,0.030671293,0,0,0,0,0,0,0
UniRef90_M3W7W7,0.013647718,0.00936399,0,0,0,0,0,0.004821395
UniRef90_P31930,0.031924234,0.033658273,0,0,0.007904059,0,0,0.020094704
UniRef90_A0A4X2K6J1,0.043943147,0.029473719,0.032362032,0.03435235,0.033087189,0.012030015,0.030663292,0.027886075
UniRef90_Q07020,0.028872395,0.007418273,0,0.023737939,0.023751786,0,0,0.00763955
UniRef90_M0R148,0.007209742,0,0,0,0,0,0,0
UniRef90_L9JX65,0.01442075,0.017330605,0,0,0,0,0,0.012463778
UniRef90_P07737,0.017302487,0.035244355,0,0.005103382,0.004986333,0,0,0.034521066
UniRef90_I3LLK1,0.021132435,0.022758425,0,0,0.020413412,0,0,0.019707496
UniRef90_F1SAQ4,0,0.00468186,0,0,0,0,0,0
UniRef90_H0Y5R6,0.00454873,0.007420691,0,0.005110309,0.00998657,0,0,0
UniRef90_Q64378,0.019330453,0.019896721,0.016071053,0.011865141,0.007912203,0,0,0.015284885
UniRef90_Q14315,0.024968623,0.053256979,0.047881414,0.043099248,0.038517128,0.046460731,0.017714723,0.047021861
UniRef90_E9PEF9,0.015739699,0.016199512,0,0.005109987,0.004992787,0,0.005545398,0.004821133
UniRef90_I3LSP1,0.00454876,0.009364132,0,0,0,0,0,0
UniRef90_B4DNC9,0.009096759,0.019897794,0,0,0.014979131,0,0,0.018362017
UniRef90_A0A1B0GUX9,0.022110932,0.017328214,0.016737984,0,0.007912741,0,0,0.011193751
UniRef90_P33622,0.047161852,0.020412988,0.004798253,0,0.013906197,0,0,0.023717998
UniRef90_P85970,0.016834396,0.010871163,0,0,0,0,0,0
UniRef90_P06732,0.107971802,0.07324279,0.04488044,0.035461726,0.031657745,0.038253901,0.029453798,0.047778241
UniRef90_Q9Y5B8,0.009097719,0,0,0,0.007914231,0,0,0
UniRef90_F1ST79,0.009097778,0,0,0,0,0,0,0
UniRef90_D3ZUM4,0.03414304,0.027919899,0.019314051,0.017639263,0.021541479,0.015705937,0.0128443,0.02765453
UniRef90_M0R8M9,0.029235172,0.019891528,0.020172818,0.008095735,0.004990415,0,0.005542764,0.013530581
UniRef90_M0QYL3,0,0,0.007667664,0,0,0,0,0
UniRef90_F6RMR2,0.020289265,0.004681721,0,0,0,0,0,0.004821359
UniRef90_F1S1K0,0.015112439,0,0,0.005109732,0.020836378,0,0,0
UniRef90_E2RI87,0.047848728,0.047681033,0.026376075,0.022312158,0.03188634,0.014400266,0.018029653,0.037436037
UniRef90_A0A2I3H0H8,0.009097273,0.004681589,0.011233359,0,0.018481968,0,0,0
UniRef90_G3UZY2,0.010562088,0.014844335,0,0,0,0,0,0.011195849
UniRef90_P13437,0.017760276,0.030421833,0.013568653,0.028096019,0.01581266,0,0,0.02651117
UniRef90_E7EN55,0.004548724,0.012103732,0,0,0,0,0,0
UniRef90_Q6P161,0,0,0,0,0.004993166,0,0,0
UniRef90_P20701,0.029729124,0.030616532,0.004830182,0.005102469,0.020803608,0,0.005537239,0.019272402
UniRef90_A0A0A0MR74,0.028869535,0.031510257,0,0,0,0,0,0.014455031
UniRef90_H7BXL0,0.024520743,0.033262525,0.004829112,0,0.019952407,0.005238115,0,0.035902622
UniRef90_Q2HYU1,0.107268426,0.068717687,0.045085111,0.034971232,0.03197044,0.038312054,0.030062342,0.046732622
UniRef90_A0A2K6K8E2,0.027221199,0.029839559,0,0.022771995,0,0,0,0.032071321
UniRef90_Q86T13,0.00454878,0,0,0.005110365,0,0,0,0
UniRef90_Q13765,0.034554347,0.03110153,0.04719223,0,0.017070027,0.033078231,0,0.038308203
UniRef90_A0A1W2PSE4,0.015113344,0.02475497,0,0,0,0.014732825,0,0
UniRef90_A0A140LHG8,0,0,0,0,0.007914111,0,0,0
UniRef90_O14972,0,0,0,0,0.014981971,0,0,0
UniRef90_P50390,0.038095194,0.092370975,0.109618563,0.043994592,0.031084344,0.024217036,0.037133759,0.039745824
UniRef90_P97878,0.009097837,0,0.007667559,0.008099825,0,0,0,0.00482142
UniRef90_F6VVY4,0,0,0.009674393,0.005109466,0.022615172,0.00524646,0,0
UniRef90_P32394,0.0461657,0.041016852,0.024300849,0.014124045,0.014746238,0.014506272,0.010918613,0.039215431
UniRef90_D3YXK2,0,0,0,0,0,0,0,0.009643276
UniRef90_O14558,0.022285596,0.028821964,0.03564699,0,0,0.036104245,0,0.028616718
UniRef90_Q5PQZ9,0.017322436,0,0,0,0.00499303,0,0,0
UniRef90_P62897,0.024700359,0.028676454,0.013573185,0.014338604,0,0,0,0.023896412
UniRef90_A0A091DEU5,0.010562444,0.013144898,0.009675233,0.011866894,0,0,0,0
UniRef90_A0A4W4FCA8,0.021118479,0,0,0.028098974,0.016582159,0,0.029568468,0.012457562
UniRef90_W5P5W1,0.010562716,0.012103231,0,0,0,0,0,0.009643041
UniRef90_H3BNK3,0.015721478,0.03338397,0.004832036,0,0.011582045,0.005241287,0,0.034630025
UniRef90_P46379-3,0.019331959,0.013144155,0,0,0.004992787,0,0,0
UniRef90_P17987,0.109922743,0.03320649,0.038547644,0.033213346,0.04058835,0.022362302,0.031664244,0.03390914
UniRef90_O95989,0.012771098,0,0,0.010221056,0,0,0,0.004821399
UniRef90_Q8TEA8,0,0.007420566,0.004837599,0.008099846,0,0.005247321,0,0
UniRef90_H7C1A2,0,0,0.004837655,0,0.004993155,0,0,0
UniRef90_Q15633,0.017310897,0.035451445,0,0,0.009978204,0,0,0.009635254
UniRef90_P16675,0.033343773,0.034493454,0.019311512,0.024793358,0.018966271,0.005231059,0.005528556,0.027069209
UniRef90_Q9CQV7,0.010547631,0.032392871,0,0.008088453,0.018992473,0,0,0.032022763
UniRef90_F8WGG5,0,0.004681852,0,0,0,0,0,0.004821493
UniRef90_Q9BW92,0.011759323,0,0,0,0,0,0,0
UniRef90_F5H079,0.02471552,0.009362384,0,0,0,0,0,0
UniRef90_A0A2Y9SM09,0.018478947,0.04576288,0.015239302,0.008046796,0.015727455,0,0,0.034492718
UniRef90_A0A1S3F7F5,0.012770733,0.004681823,0,0,0,0,0,0
UniRef90_Q68FR2,0,0,0,0,0,0,0,0.011196028
UniRef90_Q9ESB3,0.0398703,0.0331452,0.03233861,0,0.025904273,0.031789724,0,0.037485893
UniRef90_O96005,0.010562722,0.007420584,0,0,0,0,0,0
UniRef90_A0A5G2R7U1,0.012771317,0.012103222,0.007667252,0,0.009986136,0,0,0.012464071
UniRef90_M0R3F1,0.004548775,0.004681843,0.004837651,0,0,0,0,0
UniRef90_P62834,0.028064476,0.021709953,0.037384608,0.011840615,0.015795037,0.039565791,0,0.020447569
UniRef90_O75475,0,0.004676246,0,0,0.043332502,0,0,0.00481572
UniRef90_H0YCJ7,0.025829109,0.010869708,0,0.00510959,0.011593129,0,0,0.004820758
UniRef90_F1RQI1,0.016307565,0.021757611,0,0,0,0,0,0.018362486
UniRef90_F5H018,0.065952949,0.062235462,0.073412319,0.041936677,0.060085181,0.058934115,0.026706219,0.053876309
UniRef90_A0A087WZM5,0.018976941,0.0187366,0.013581426,0.005109098,0.011592641,0.005246082,0,0.013535416
UniRef90_Q14678,0.004548734,0,0.004837608,0.005110314,0.004993106,0,0,0.007642068
UniRef90_H0YJJ8,0.010561825,0.014843022,0.013582489,0.011865915,0.014017804,0,0,0
UniRef90_Q7L3B6,0,0.009363897,0,0,0,0,0,0.009643232
UniRef90_O70139,0.007209673,0.00468181,0.004837618,0,0,0,0,0.007642083
UniRef90_Q9P2N5,0,0,0.007667664,0,0,0,0,0
UniRef90_P62841,0.047476653,0.048558212,0.037492207,0.026236361,0.040235343,0.031615882,0.023984582,0.026091843
UniRef90_F1MME1,0.028317348,0.030036855,0.019263747,0.031234789,0.037641802,0.008271323,0.011033236,0.029034138
UniRef90_F1S3L6,0,0,0.004833457,0.018902782,0,0,0.019876728,0.039192987
UniRef90_Q9ES97-4,0.024865525,0.023836153,0,0,0.011590758,0,0,0.021816325
UniRef90_Q866Y3,0,0,0,0,0,0,0,0.009643516
UniRef90_A0A287BKT1,0,0.016198153,0.00483755,0,0.004993046,0.005247267,0,0.004821383
UniRef90_A0A087WX55,0.007209373,0.009363354,0.009675738,0,0.014020003,0.005247049,0,0.011195395
UniRef90_P45880,0.0221015,0.030102376,0,0,0,0,0,0.023429206
